document_post_id	document_type	primary_process	document_title	content_chars	paragraphs	lines	recommended_unit	confidence	question_answer_markers	speaker_turn_markers	date_headers	numbered_points	signature_markers	attachment_markers	salutation_markers	list_density
7986	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса М.Ф. Постоловского	11742	1	1	question_answer_blocks	high	24	0	3	0	0	1	0	1
5877	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса И.И. Бурлакова	11713	1	1	question_answer_blocks	high	51	0	2	0	0	0	0	1
2484	plea_pardon	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	ПРОШЕНИЯ ПОДСУДИМЫХ О ПОМИЛОВАНИИ	11712	1	1	whole_or_light_paragraph_chunks	low	0	0	8	0	0	0	0	1
7079	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса И.А. Мусульбаса	11697	1	1	question_answer_blocks	high	36	0	3	0	0	1	0	1
4843	letter	КРЕМЛЕВСКОЕ ДЕЛО	Письмо А.С. Енукидзе Н.И. Ежову с объяснениями по делу об аппарате ЦИК СССР	11687	1	1	question_answer_blocks	high	2	0	4	0	0	0	2	1
4891	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Г.Г. Ягоды Н.И. Ежову с приложением протокола допроса Н.А. Розенфельд	11676	1	1	question_answer_blocks	high	100	0	1	0	0	1	0	1
6677	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение В.А. Балицкого Н.И. Ежову с приложением протокола допроса И.М. Гуревича	11666	1	1	question_answer_blocks	high	50	0	3	0	0	1	0	1
5556	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Х.Г. Гуревича	11644	1	1	question_answer_blocks	high	31	0	2	0	0	0	0	1
7294	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением материалов о Х.Г. Раковском	11641	1	1	question_answer_blocks	high	2	0	2	0	0	2	0	1
2646	verdict_or_sentence	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	ПРИГОВОР	11628	1	1	question_answer_blocks	high	2	0	11	0	0	0	0	1
8555	statement	ПРОЦЕСС 2-12 МАРТА 1938 г.	Заявление Е.В. Цетлина в Коллегию ОГПУ, ЦК и ЦКК ВКП(б)	11618	1	1	question_answer_blocks	high	3	0	2	0	0	0	0	1
5744	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением протокола допроса Е.А. Дрейцера	11547	1	1	question_answer_blocks	high	55	0	2	0	0	1	0	1
5834	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса Н.А. Бобылева	11546	1	1	question_answer_blocks	high	47	0	2	0	0	0	0	1
11046	article	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Статья В.П. Ольберга “Программа германского сталинизма”	11535	1	1	question_answer_blocks	high	3	0	2	0	0	2	1	1
4833	memo_note	КРЕМЛЕВСКОЕ ДЕЛО	Объяснительная записка С.П. Терихова М.Ф. Шкирятову по вопросу о положении в правительственной библиотеке с приложениями	11506	1	1	question_answer_blocks	high	2	0	3	0	5	5	0	1
7030	letter	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Записка Л.З. Мехлиса секретарям ЦК с приложением копии письма киевского корреспондента “Правды” Е. Портного	11454	1	1	question_answer_blocks	high	2	0	1	0	1	1	0	1
8240	testimony	ПРОЦЕСС 2-12 МАРТА 1938 г.	Показания П.Г. Петровского	11452	1	1	question_answer_blocks	high	24	0	2	0	2	0	0	1
5282	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса В.М. Попова	11448	1	1	question_answer_blocks	high	42	0	1	0	0	0	0	1
7359	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Е.М. Манюрина-Броварского	11438	1	1	question_answer_blocks	high	15	0	2	0	0	1	0	1
5022	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса М.К. Чернявского	11422	1	1	question_answer_blocks	high	106	0	1	0	0	0	0	1
4773	plan_instruction	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	План и инструкция оперсоставу по выселению семей осужденных из Ленинграда	11419	1	1	whole_or_light_paragraph_chunks	low	0	0	3	0	2	0	0	1
5597	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Е.М. Бочарова	11413	1	1	question_answer_blocks	high	36	0	4	0	0	0	0	1
5637	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса С.Н. Седых	11411	1	1	question_answer_blocks	high	94	0	3	0	0	0	0	1
7105	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса И.А. Мусульбаса	11411	1	1	question_answer_blocks	high	39	0	5	0	0	1	0	1
7021	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса А.К. Дрожжина	11388	1	1	question_answer_blocks	high	52	0	2	0	0	2	0	1
6411	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса Г.М. Сыроквашева	11347	1	1	question_answer_blocks	high	26	0	2	0	0	0	0	1
8219	interrogation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол допроса А.Н. Слепкова	11335	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	2	0	0	1
5708	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды И.В. Сталину с приложением заявлений Г.М. Аркуса И.В. Сталину от 21 июля 1936 г. и Н.И. Ежову без даты, не позднее 26 июля 1936 г.	11333	1	1	whole_or_light_paragraph_chunks	low	1	0	5	0	0	1	1	1
5586	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса В.П. Ольберга	11310	1	1	question_answer_blocks	high	46	0	6	0	0	0	0	1
7351	special_report	ПРОЦЕСС 2-12 МАРТА 1938 г.	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса Е.Ф. Куликова	11304	1	1	question_answer_blocks	high	46	0	3	0	0	2	0	1
7227	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением докладной записки М.В. Кузнецова о Л.Л. Авербахе	11297	1	1	question_answer_blocks	high	7	0	2	0	3	1	0	1
6200	testimony	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Собственноручное показание Я.Д. Лейбмана	11270	1	1	question_answer_blocks	high	2	0	2	0	0	0	0	1
6244	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Ю.Г. Островского	11251	1	1	question_answer_blocks	high	55	0	3	0	0	1	0	1
5755	memo_note	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Докладная записка К.Б. Радека о положении в Иностранном отделе газеты “Известия”	11187	1	1	whole_or_light_paragraph_chunks	low	1	0	1	0	0	0	1	1
6813	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса М.В. Келдыша	11176	1	1	question_answer_blocks	high	35	0	3	0	0	1	0	1
7355	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса З.А. Ашрафяна	11175	1	1	question_answer_blocks	high	39	0	3	0	0	1	0	1
5059	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса В.Г. Белова	11166	1	1	question_answer_blocks	high	59	0	1	0	0	1	0	1
5849	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса А.М. Ясюкевича	11163	1	1	question_answer_blocks	high	36	0	2	0	0	0	0	1
8993	letter	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Письмо Г.Е. Зиновьева А.М. Горькому	11158	1	1	question_answer_blocks	high	3	0	1	0	0	0	0	1
5344	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Д.Л. Игнатюка	11139	1	1	question_answer_blocks	high	43	0	4	0	0	0	0	1
6693	special_report	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса А.В. Бочарова и двух стихотворений	11133	1	1	question_answer_blocks	high	32	0	2	0	0	2	1	1
10004	session_transcript	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Стенограмма опроса Л.Б. Каменева Е.М. Ярославским в ЦКК ВКП(б)	11049	1	1	question_answer_blocks	high	6	0	1	0	1	1	0	1
8712	letter	ПРОЦЕСС 2-12 МАРТА 1938 г.	Письмо Н.И. Бухарина И.В. Сталину	11026	1	1	whole_or_light_paragraph_chunks	low	1	0	2	0	0	1	0	1
5826	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Г.Г. Ягоды Н.И. Ежову с приложением протокола допроса Н.И. Москалева	11019	1	1	question_answer_blocks	high	37	0	3	0	0	1	0	1
5161	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса Г.Б. Синани-Скалова	10994	1	1	question_answer_blocks	high	29	0	3	0	0	1	0	1
5186	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса А.А. Гардина-Гейера	10989	1	1	question_answer_blocks	high	39	0	1	0	0	1	0	1
5795	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса Н.В. Голубенко	10972	1	1	question_answer_blocks	high	60	0	1	0	0	0	0	1
7607	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Д.С. Зенцова	10971	1	1	question_answer_blocks	high	33	0	3	0	0	2	0	1
5807	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Г.Г. Ягоды Н.И. Ежову с приложением протокола допроса Г.Я. Сокольникова	10926	1	1	question_answer_blocks	high	26	0	7	0	0	1	0	1
5343	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса В.В. Глухенко	10920	1	1	question_answer_blocks	high	30	0	2	0	0	0	0	1
4422	confrontation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол очной ставки между Г.Е. Зиновьевым и М.М. Харитоновым	10913	1	1	question_answer_blocks	high	33	0	1	0	0	0	0	1
5350	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса М.А. Нырчука	10878	1	1	question_answer_blocks	high	16	0	2	0	0	0	0	1
3385	interrogation_protocol	ПРОЦЕСС “МОСКОВСКОГО ЦЕНТРА”	Протокол допроса С.М. Гессена	10862	1	1	question_answer_blocks	high	24	0	1	0	0	0	0	1
4961	special_report	КРЕМЛЕВСКОЕ ДЕЛО	Спецсообщение Я.С. Агранова Н.И. Ежову с приложением протокола допроса М.К. Чернявского	10853	1	1	question_answer_blocks	high	108	0	1	0	0	1	0	1
5611	special_report	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Спецсообщение Г.Г. Ягоды с приложением протокола допроса О.И. Смирновой	10843	1	1	question_answer_blocks	high	42	0	6	0	0	1	0	1
6213	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Н.И. Ежова И.В. Сталину с приложением протокола допроса Д.И. Матвеева	10836	1	1	question_answer_blocks	high	52	0	3	0	0	1	0	1
5103	interrogation_protocol	КРЕМЛЕВСКОЕ ДЕЛО	Протокол допроса Ф.Г. Иванова	10833	1	1	question_answer_blocks	high	70	0	0	0	0	0	0	1
5547	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса Л.И. Пономарева	10828	1	1	question_answer_blocks	high	45	0	2	0	0	0	0	1
6465	interrogation_protocol	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Протокол допроса М.М. Киллерога	10815	1	1	question_answer_blocks	high	27	0	2	0	0	0	0	1
1611	letter	РАЗНЫЕ ДОКУМЕНТЫ	Письма, связанные с делом Н.Н. Соина	10796	1	1	question_answer_blocks	high	2	0	2	0	0	1	3	1
5841	special_report	ПРОЦЕСС 23-29 ЯНВАРЯ 1937 г.	Спецсообщение Г.Г. Ягоды Н.И. Ежову с приложением протокола допроса А.А. Докучаева	10782	1	1	question_answer_blocks	high	44	0	3	0	0	1	0	1
5263	interrogation_protocol	ПРОЦЕСС 19-23 АВГУСТА 1936 г.	Протокол допроса С.В. Мрачковского	10778	1	1	question_answer_blocks	high	29	0	5	0	0	0	0	1
8605	interrogation_protocol	ПРОЦЕСС 2-12 МАРТА 1938 г.	Протокол очной ставки между Г.Я. Сокольниковым и Н.И. Бухариным и протокол допроса Н.И. Бухарина в ЦК ВКП(б)	10772	1	1	question_answer_blocks	high	2	0	1	0	0	0	0	1
810	interrogation_protocol	ПРОЦЕСС “ЛЕНИНГРАДСКОГО ЦЕНТРА”	Протокол допроса П.А. Николаева с приложением выдержек из дневника и писем	10740	1	1	question_answer_blocks	high	54	0	4	0	7	1	0	1
